loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti
9.036106025364846, 36 months,13.72,285.96,C,< 1 year,RENT,10.915106645867503,Not Verified,Fully Paid,debt_consolidation,TX,9.45
8.612685172875459, 36 months,10.36,178.41,B,5 years,RENT,9.392745258631441,Not Verified,Charged Off,medical,IL,11.7
8.853808274977197, 60 months,9.99,148.7,B,6 years,RENT,10.596659732783579,Not Verified,Fully Paid,debt_consolidation,CA,20.88
8.987321812850125, 36 months,12.61,268.06,C,< 1 year,RENT,11.472113887062386,Not Verified,Charged Off,credit_card,NY,17.54
9.012011377036412, 60 months,14.83,194.35,D,3 years,MORTGAGE,10.691967639914864,Verified,Fully Paid,debt_consolidation,TX,23.15
9.741027444837728, 60 months,9.62,358.03,B,10+ years,MORTGAGE,11.695255355062795,Not Verified,Charged Off,home_improvement,NY,7.35
8.476579508530941, 36 months,6.17,146.4,A,8 years,OWN,11.32333757218423,Source Verified,Fully Paid,debt_consolidation,TX,14.98
7.824445930877619, 36 months,5.79,75.82,A,8 years,RENT,10.596659732783579,Not Verified,Charged Off,debt_consolidation,FL,14.7
9.472781556562168, 36 months,6.91,400.87,A,5 years,MORTGAGE,10.524090921620362,Source Verified,Fully Paid,debt_consolidation,FL,5.03
9.546884034617925, 36 months,12.61,469.09,C,2 years,RENT,10.93319625144584,Source Verified,Fully Paid,debt_consolidation,NY,18.56
8.294299608857235, 36 months,14.46,137.61,D,3 years,RENT,11.289794413577894,Source Verified,Fully Paid,major_purchase,CA,20.63
8.517393171418904, 36 months,9.99,161.32,B,2 years,RENT,11.608244735642321,Source Verified,Fully Paid,wedding,CA,6.93
9.726213236963687, 60 months,15.95,406.89,E,9 years,MORTGAGE,11.156264806643742,Not Verified,Fully Paid,major_purchase,IL,23.85
9.488047863280759, 60 months,15.57,318.0,D,< 1 year,RENT,11.461642696843066,Not Verified,Fully Paid,debt_consolidation,NY,12.51
8.476579508530941, 60 months,10.36,102.84,B,6 years,MORTGAGE,11.571166070806905,Source Verified,Fully Paid,major_purchase,TX,15.96
8.699681400989514, 36 months,5.42,180.96,A,10+ years,MORTGAGE,10.915106645867503,Verified,Fully Paid,medical,TX,7.59
9.680406499268875, 60 months,13.35,366.93,C,10+ years,MORTGAGE,11.571203807011969,Source Verified,Fully Paid,other,NY,12.59
8.699681400989514, 60 months,18.91,155.35,F,3 years,RENT,10.78727575364831,Source Verified,Fully Paid,debt_consolidation,CA,13.54
9.61587214452889, 60 months,17.43,376.27,E,5 years,MORTGAGE,11.029358264975064,Verified,Fully Paid,debt_consolidation,CA,19.03
8.699681400989514, 36 months,14.09,205.33,D,10+ years,RENT,10.714439990727769,Verified,Fully Paid,small_business,CA,24.91
9.61587214452889, 36 months,9.62,481.34,B,1 year,RENT,10.518700218288165,Verified,Fully Paid,major_purchase,NY,8.72
8.853808274977197, 36 months,9.25,223.42,B,< 1 year,RENT,11.002116507732017,Not Verified,Fully Paid,debt_consolidation,FL,12.54
10.085850775128717, 60 months,17.06,597.24,E,8 years,MORTGAGE,11.25490574926859,Verified,Charged Off,moving,TX,14.88
9.61587214452889, 36 months,6.54,460.01,A,10+ years,MORTGAGE,11.097425172408931,Not Verified,Fully Paid,debt_consolidation,CA,11.98
8.922791623969637, 36 months,12.61,251.3,C,4 years,RENT,10.900454637442037,Source Verified,Fully Paid,vacation,FL,15.99
8.476579508530941, 36 months,13.72,163.41,C,< 1 year,RENT,11.082157933374816,Source Verified,Fully Paid,credit_card,NY,6.28
8.853808274977197, 60 months,14.83,165.91,D,4 years,RENT,10.727684925086583,Not Verified,Fully Paid,credit_card,CA,12.0
8.517393171418904, 60 months,15.57,120.46,D,2 years,RENT,9.891465577308802,Source Verified,Fully Paid,debt_consolidation,FL,12.15
9.680406499268875, 36 months,16.69,567.98,E,3 years,RENT,11.813037464800539,Verified,Fully Paid,debt_consolidation,NY,13.08
8.909370405197466, 60 months,15.57,178.27,D,1 year,MORTGAGE,10.915106645867503,Source Verified,Charged Off,car,NY,24.39
9.04793908261736, 36 months,6.54,260.68,A,3 years,OWN,9.980494888896912,Verified,Fully Paid,debt_consolidation,FL,21.83
8.987321812850125, 36 months,9.25,255.33,B,4 years,RENT,10.915106645867503,Source Verified,Fully Paid,home_improvement,NJ,2.49
10.12667110305036, 60 months,12.98,568.58,C,10+ years,MORTGAGE,12.025755079404917,Verified,Fully Paid,home_improvement,CA,7.63
7.467942332285852, 36 months,15.95,61.49,E,2 years,OWN,9.392745258631441,Source Verified,Fully Paid,debt_consolidation,CA,18.5
9.392745258631441, 60 months,12.23,268.34,C,4 years,MORTGAGE,11.51293546492023,Source Verified,Fully Paid,debt_consolidation,CA,7.34
9.99884318585288, 36 months,14.09,752.87,D,< 1 year,MORTGAGE,11.082157933374816,Verified,Fully Paid,debt_consolidation,TX,17.26
9.680406499268875, 36 months,6.17,443.0,A,< 1 year,RENT,11.522885696764481,Source Verified,Fully Paid,credit_card,NJ,9.86
8.630700432209832, 36 months,5.42,168.9,A,3 years,MORTGAGE,10.571342565808699,Not Verified,Fully Paid,major_purchase,CA,1.14
8.987321812850125, 36 months,12.23,266.6,C,9 years,RENT,10.87806606028079,Source Verified,Fully Paid,debt_consolidation,NJ,2.08
10.085850775128717, 36 months,17.8,865.26,F,3 years,RENT,12.765691290604371,Verified,Charged Off,debt_consolidation,CA,9.59
9.210440366976517, 36 months,6.54,306.68,A,8 years,RENT,11.492773776759375,Source Verified,Fully Paid,debt_consolidation,CA,11.61
9.210440366976517, 36 months,6.54,306.68,A,1 year,MORTGAGE,11.772987080375044,Source Verified,Fully Paid,home_improvement,CA,7.8
9.210440366976517, 36 months,15.2,347.64,D,10+ years,RENT,11.289844411702974,Not Verified,Fully Paid,other,FL,21.21
8.77971129020447, 36 months,5.42,196.04,A,nan,MORTGAGE,11.082157933374816,Verified,Fully Paid,debt_consolidation,NY,17.61
7.170888478512505, 36 months,5.79,39.43,A,8 years,MORTGAGE,11.156264806643742,Verified,Fully Paid,vacation,CA,8.85
9.61587214452889, 60 months,15.95,364.38,E,10+ years,MORTGAGE,12.083910661257521,Verified,Fully Paid,home_improvement,TX,8.47
8.517393171418904, 36 months,13.35,169.32,C,2 years,RENT,10.714439990727769,Source Verified,Fully Paid,debt_consolidation,IL,7.49
9.472781556562168, 36 months,12.61,435.59,C,6 years,MORTGAGE,11.51293546492023,Not Verified,Fully Paid,credit_card,TX,12.55
10.12667110305036, 60 months,13.35,564.72,C,10+ years,MORTGAGE,11.884468331533505,Verified,Fully Paid,home_improvement,CA,11.65
10.085850775128717, 60 months,13.72,554.97,C,8 years,MORTGAGE,11.451060699493427,Verified,Fully Paid,credit_card,CA,10.72
9.648659816955295, 60 months,10.36,332.09,B,10+ years,MORTGAGE,11.728044909070785,Verified,Fully Paid,car,CA,6.92
8.699681400989514, 36 months,6.54,184.01,A,< 1 year,RENT,10.879725029461348,Verified,Fully Paid,other,TX,4.97
9.90353755128617, 36 months,14.09,684.43,D,4 years,MORTGAGE,11.225256725762893,Verified,Fully Paid,debt_consolidation,NJ,23.84
9.453364978883542, 60 months,14.46,299.72,D,6 years,OWN,10.463131911491967,Not Verified,Fully Paid,home_improvement,CA,12.51
9.90353755128617, 36 months,13.72,680.84,C,9 years,MORTGAGE,11.608244735642321,Verified,Fully Paid,small_business,CA,6.85
8.517393171418904, 36 months,5.79,151.64,A,4 years,OWN,11.002116507732017,Not Verified,Fully Paid,vacation,NJ,10.86
8.77971129020447, 36 months,13.35,220.11,C,10+ years,MORTGAGE,12.072524109901568,Verified,Fully Paid,major_purchase,TX,22.37
9.210440366976517, 36 months,6.17,305.0,A,6 years,RENT,11.13824656087758,Verified,Fully Paid,wedding,IL,5.97
9.798182590890704, 60 months,9.99,382.36,B,3 years,MORTGAGE,10.957956364441785,Verified,Fully Paid,debt_consolidation,FL,23.12
8.987321812850125, 36 months,6.54,245.34,A,< 1 year,RENT,11.225256725762893,Not Verified,Fully Paid,debt_consolidation,CA,5.7
7.313886831633462, 36 months,12.61,50.26,C,6 years,RENT,9.798182590890704,Not Verified,Fully Paid,credit_card,TX,15.33
8.764209507142004, 36 months,9.62,205.38,B,< 1 year,OWN,10.895775898636748,Verified,Fully Paid,debt_consolidation,NY,21.13
10.096213132628804, 60 months,18.54,622.94,F,5 years,RENT,11.004480338903296,Verified,Fully Paid,debt_consolidation,TX,14.71
9.61587214452889, 60 months,12.23,335.42,C,10+ years,MORTGAGE,11.51293546492023,Verified,Fully Paid,medical,TX,7.08
10.12667110305036, 36 months,10.36,810.92,B,3 years,RENT,11.211833885608513,Verified,Fully Paid,debt_consolidation,CA,16.14
9.132486932771318, 36 months,5.79,280.53,A,3 years,MORTGAGE,11.112462823634855,Verified,Fully Paid,debt_consolidation,IL,18.91
10.12667110305036, 36 months,9.99,806.57,B,< 1 year,RENT,11.884495917930655,Verified,Fully Paid,credit_card,NY,16.67
8.517393171418904, 36 months,10.36,162.19,B,1 year,RENT,10.085850775128717,Verified,Fully Paid,debt_consolidation,CA,19.75
8.006700845440367, 36 months,10.36,97.31,B,10+ years,RENT,11.079076314320059,Source Verified,Charged Off,other,TX,14.56
8.764209507142004, 60 months,12.23,143.11,C,< 1 year,RENT,10.422311107413181,Source Verified,Fully Paid,other,CA,18.96
9.90353755128617, 60 months,9.62,421.22,B,< 1 year,RENT,11.326607934898927,Verified,Fully Paid,small_business,CA,14.4
9.287394001418473, 60 months,18.17,275.25,F,10+ years,MORTGAGE,11.472113887062386,Source Verified,Fully Paid,credit_card,CA,23.06
7.3783837129967145, 36 months,9.99,51.62,B,10+ years,OWN,10.239995502805316,Source Verified,Fully Paid,debt_consolidation,CA,10.41
8.699681400989514, 36 months,12.23,199.95,C,10+ years,MORTGAGE,11.600945499760169,Source Verified,Fully Paid,debt_consolidation,NJ,5.91
9.305741456739435, 36 months,9.25,351.08,B,8 years,RENT,11.552155793461898,Not Verified,Fully Paid,debt_consolidation,CA,13.48
9.210440366976517, 36 months,9.99,322.63,B,1 year,RENT,11.156264806643742,Verified,Fully Paid,debt_consolidation,NY,23.83
8.699681400989514, 60 months,8.88,124.21,B,nan,OWN,10.778977123006351,Not Verified,Fully Paid,medical,FL,4.4
10.12667110305036, 60 months,20.03,662.77,G,< 1 year,MORTGAGE,11.363276304750233,Not Verified,Charged Off,debt_consolidation,IL,12.36
7.313886831633462, 36 months,6.91,46.26,A,nan,OWN,10.085850775128717,Not Verified,Fully Paid,debt_consolidation,CA,20.05
8.517393171418904, 36 months,5.42,150.8,A,10+ years,MORTGAGE,10.896757843893464,Not Verified,Fully Paid,vacation,TX,13.73
9.210440366976517, 36 months,5.79,303.27,A,6 years,MORTGAGE,11.225256725762893,Verified,Fully Paid,home_improvement,NY,15.79
8.853808274977197, 36 months,9.99,225.84,B,< 1 year,RENT,11.097425172408931,Not Verified,Fully Paid,debt_consolidation,CA,6.58
8.699681400989514, 36 months,12.98,202.11,C,3 years,RENT,10.239995502805316,Source Verified,Fully Paid,credit_card,NY,5.36
8.987321812850125, 36 months,9.25,255.33,B,10+ years,RENT,10.308985993422082,Not Verified,Fully Paid,debt_consolidation,CA,8.08
9.61587214452889, 36 months,6.54,416.31,A,5 years,MORTGAGE,10.915106645867503,Not Verified,Fully Paid,debt_consolidation,IL,5.52
7.313886831633462, 36 months,9.62,48.14,B,10+ years,RENT,10.896757843893464,Verified,Fully Paid,major_purchase,CA,21.02
9.210440366976517, 36 months,5.79,303.27,A,1 year,RENT,10.859018228147887,Not Verified,Fully Paid,other,FL,1.5
9.392745258631441, 36 months,5.79,363.93,A,2 years,RENT,11.002116507732017,Verified,Fully Paid,credit_card,NY,5.44
9.392745258631441, 36 months,5.79,307.82,A,nan,RENT,10.491301994830229,Not Verified,Fully Paid,moving,FL,6.27
10.12667110305036, 60 months,14.46,587.69,D,< 1 year,MORTGAGE,11.813037464800539,Verified,Fully Paid,debt_consolidation,CA,4.5
9.036106025364846, 36 months,13.72,285.96,C,10+ years,MORTGAGE,11.695255355062795,Not Verified,Fully Paid,home_improvement,CA,2.92
8.517393171418904, 36 months,6.54,153.34,A,4 years,RENT,10.50454685609326,Not Verified,Fully Paid,debt_consolidation,CA,18.29
8.699681400989514, 36 months,6.91,185.02,A,5 years,RENT,10.422311107413181,Verified,Fully Paid,debt_consolidation,CA,7.79
8.188966863648876, 36 months,5.79,109.18,A,4 years,MORTGAGE,11.703554089007538,Not Verified,Fully Paid,credit_card,CA,13.46
8.160803920954665, 36 months,13.72,119.15,C,< 1 year,MORTGAGE,11.082157933374816,Not Verified,Charged Off,home_improvement,CA,15.58
9.726213236963687, 60 months,9.25,349.74,B,nan,MORTGAGE,10.645448706505872,Verified,Fully Paid,other,CA,13.23
10.12667110305036, 36 months,14.83,864.56,D,< 1 year,RENT,11.608244735642321,Source Verified,Fully Paid,debt_consolidation,CA,15.1
9.287394001418473, 36 months,9.99,348.44,B,7 years,MORTGAGE,11.025213972876479,Source Verified,Fully Paid,debt_consolidation,FL,14.29
9.90353755128617, 60 months,17.8,505.7,F,10+ years,MORTGAGE,11.112462823634855,Verified,Charged Off,debt_consolidation,CA,13.81
9.90353755128617, 36 months,6.54,561.21,A,10+ years,MORTGAGE,11.156264806643742,Verified,Fully Paid,debt_consolidation,CA,10.41
8.764209507142004, 36 months,5.42,193.03,A,3 years,OWN,9.90353755128617,Source Verified,Fully Paid,vacation,IL,9.72
10.12667110305036, 60 months,18.17,637.15,F,5 years,RENT,11.695255355062795,Verified,Charged Off,debt_consolidation,CA,15.76
8.987321812850125, 60 months,15.57,192.73,D,3 years,RENT,11.289794413577894,Verified,Fully Paid,debt_consolidation,CA,19.86
9.61587214452889, 60 months,15.95,364.38,E,2 years,RENT,10.645448706505872,Verified,Fully Paid,debt_consolidation,NJ,13.17
9.61587214452889, 36 months,6.54,460.01,A,10+ years,MORTGAGE,10.993748398115178,Verified,Fully Paid,debt_consolidation,IL,15.89
8.517393171418904, 60 months,15.95,121.46,E,2 years,RENT,10.819798284210286,Not Verified,Fully Paid,medical,TX,0.48
9.210440366976517, 36 months,6.17,305.0,A,8 years,RENT,10.645448706505872,Source Verified,Fully Paid,debt_consolidation,NY,11.09
8.955577146281511, 36 months,6.91,238.98,A,3 years,OWN,9.92098360015288,Verified,Fully Paid,credit_card,TX,22.23
9.546884034617925, 36 months,12.23,466.54,C,7 years,RENT,10.373522431293592,Verified,Fully Paid,debt_consolidation,CA,16.73
9.90353755128617, 60 months,12.61,451.08,C,4 years,RENT,11.407576060361786,Verified,Fully Paid,debt_consolidation,CA,8.85
9.90353755128617, 36 months,6.91,616.72,A,2 years,RENT,11.156264806643742,Verified,Fully Paid,credit_card,NY,11.25
10.12667110305036, 36 months,15.95,878.31,E,2 years,MORTGAGE,12.429220196836383,Source Verified,Fully Paid,small_business,TX,7.36
8.412054873292933, 60 months,13.72,104.06,C,2 years,OWN,10.491301994830229,Not Verified,Fully Paid,major_purchase,IL,13.7
8.853808274977197, 36 months,5.42,211.12,A,nan,MORTGAGE,11.407576060361786,Not Verified,Charged Off,debt_consolidation,CA,6.67
8.987321812850125, 36 months,9.25,255.33,B,< 1 year,RENT,10.645448706505872,Source Verified,Fully Paid,debt_consolidation,NJ,23.06
8.006700845440367, 60 months,14.46,70.53,D,5 years,RENT,10.778977123006351,Source Verified,Fully Paid,debt_consolidation,FL,10.13
8.160803920954665, 36 months,6.54,107.34,A,1 year,RENT,10.645448706505872,Verified,Fully Paid,wedding,TX,14.8
8.476579508530941, 36 months,5.79,145.57,A,3 years,MORTGAGE,11.51293546492023,Source Verified,Fully Paid,other,NJ,6.17
9.61587214452889, 36 months,6.91,462.54,A,3 years,RENT,11.695255355062795,Verified,Fully Paid,debt_consolidation,CA,12.01
9.433563920090563, 36 months,6.91,385.45,A,1 year,RENT,11.082157933374816,Not Verified,Fully Paid,debt_consolidation,CA,10.71
9.680406499268875, 36 months,6.91,493.38,A,< 1 year,RENT,11.350418300109132,Source Verified,Fully Paid,debt_consolidation,CA,5.97
10.12667110305036, 36 months,14.83,864.56,D,2 years,RENT,10.757924157061597,Verified,Fully Paid,credit_card,NJ,14.45
8.517393171418904, 36 months,10.36,162.19,B,2 years,RENT,10.491301994830229,Verified,Fully Paid,other,NY,4.23
7.601402334583733, 36 months,6.91,61.68,A,10+ years,RENT,10.968560292962923,Not Verified,Fully Paid,other,NY,17.66
7.496097345175956, 36 months,6.17,54.9,A,2 years,MORTGAGE,10.491301994830229,Not Verified,Fully Paid,car,TX,19.97
9.472781556562168, 60 months,13.72,300.61,C,10+ years,MORTGAGE,11.724813914587886,Not Verified,Fully Paid,credit_card,TX,4.72
8.006700845440367, 36 months,9.25,95.75,B,7 years,MORTGAGE,11.407576060361786,Not Verified,Fully Paid,credit_card,CA,22.0
9.305741456739435, 60 months,12.98,250.18,C,3 years,RENT,10.518700218288165,Verified,Charged Off,major_purchase,FL,13.98
8.476579508530941, 36 months,13.35,162.55,C,3 years,RENT,11.002116507732017,Not Verified,Fully Paid,major_purchase,NY,4.46
9.169622538697624, 36 months,9.99,309.72,B,4 years,RENT,10.909564142299105,Verified,Fully Paid,debt_consolidation,NJ,17.11
9.392745258631441, 36 months,6.91,370.04,A,< 1 year,RENT,10.791399385808587,Not Verified,Fully Paid,debt_consolidation,CA,18.1
9.61587214452889, 60 months,16.69,370.3,E,10+ years,RENT,11.407576060361786,Source Verified,Fully Paid,debt_consolidation,CA,16.24
7.601402334583733, 36 months,9.25,63.84,B,2 years,RENT,10.645448706505872,Source Verified,Fully Paid,moving,TX,12.17
9.392745258631441, 60 months,9.62,252.73,B,2 years,RENT,10.596659732783579,Source Verified,Fully Paid,renewable_energy,NY,2.67
9.90353755128617, 60 months,10.36,428.5,B,3 years,OWN,10.668978650219241,Verified,Fully Paid,other,TX,7.53
9.392745258631441, 36 months,5.79,363.93,A,7 years,MORTGAGE,11.884495917930655,Verified,Fully Paid,home_improvement,CA,7.79
9.61587214452889, 36 months,5.79,454.91,A,6 years,MORTGAGE,10.727684925086583,Verified,Fully Paid,home_improvement,NY,19.92
9.61587214452889, 60 months,18.54,385.33,F,1 year,RENT,11.736109015484459,Source Verified,Fully Paid,debt_consolidation,NJ,5.97
9.581972891547895, 36 months,6.91,446.36,A,nan,MORTGAGE,10.477316144080852,Verified,Fully Paid,debt_consolidation,IL,24.51
9.392745258631441, 36 months,5.79,363.93,A,7 years,RENT,11.407576060361786,Source Verified,Fully Paid,home_improvement,NY,2.85
9.680406499268875, 60 months,12.23,357.78,C,4 years,RENT,10.714439990727769,Source Verified,Fully Paid,credit_card,NY,13.68
8.517393171418904, 36 months,5.79,151.64,A,< 1 year,MORTGAGE,11.366754528799243,Source Verified,Fully Paid,credit_card,IL,11.76
8.006700845440367, 60 months,14.83,71.11,D,4 years,RENT,10.491301994830229,Source Verified,Fully Paid,debt_consolidation,FL,12.2
10.12667110305036, 60 months,14.46,587.69,D,2 years,RENT,11.002116507732017,Verified,Fully Paid,debt_consolidation,TX,13.84
9.61587214452889, 60 months,13.35,343.99,C,10+ years,MORTGAGE,11.156264806643742,Verified,Charged Off,car,TX,9.41
9.90353755128617, 36 months,6.17,609.99,A,10+ years,MORTGAGE,11.669937760751914,Verified,Fully Paid,wedding,IL,10.53
9.392745258631441, 36 months,6.91,370.04,A,< 1 year,MORTGAGE,11.289794413577894,Source Verified,Fully Paid,debt_consolidation,CA,12.31
9.61587214452889, 36 months,15.57,524.18,D,10+ years,RENT,10.799595985047786,Verified,Fully Paid,debt_consolidation,CA,12.42
8.853808274977197, 60 months,15.2,167.27,D,5 years,RENT,11.736077016252437,Verified,Fully Paid,home_improvement,NY,14.85
8.881975184248867, 60 months,10.36,154.26,B,nan,RENT,9.862717639992917,Source Verified,Fully Paid,debt_consolidation,FL,14.31
9.287394001418473, 36 months,6.91,333.03,A,10+ years,MORTGAGE,11.184435286790631,Not Verified,Fully Paid,credit_card,FL,15.25
8.517393171418904, 36 months,9.25,159.59,B,4 years,MORTGAGE,11.184435286790631,Verified,Fully Paid,small_business,CA,10.8
8.570923513837204, 60 months,18.54,135.51,F,10+ years,RENT,11.407576060361786,Source Verified,Fully Paid,credit_card,CA,15.85
9.036106025364846, 60 months,9.99,178.44,B,6 years,MORTGAGE,10.803669227477098,Source Verified,Fully Paid,car,FL,12.34
8.612685172875459, 36 months,10.36,178.41,B,nan,OWN,9.23024103368252,Verified,Fully Paid,other,CA,6.35
